sender_id,stremia,stremia_multiplied_1,stremia_multiplied_2,stremia_buyers_1,stremia_buyers_2,points_based_1,points_based_2,ITM_buyers,endurance,total_points_1,total_points_2,time,total_legs
0xd72c4196f98af2dc99d588560d48381f067eb19c,-2.9430361550000006,0.0,0.0,2.9430361550000006,1.7155279522642586,0.0924427078755466,0.00482426409342194,0,0,3.0354788628755474,1.7203522163576805,0.0025176160000000003,367.18350962
0xa904a0f8b4f0292785ad610dae1084a916142a77,70.574142362,70.574142362,8.400841765085211,0.0,0.0,0.288146715953975,0.007399613022878253,0,0,70.86228907795397,8.40824137810809,0.001900222,1516.38448536
0x5b191f5a2b4a867c4ed71858daccc51fc59c69c0,-0.9001237674,0.0,0.0,0.9001237674000001,0.9487485269553781,0.01464824334863538,0.001668712606798693,0,0,0.9147720107486355,0.9504172395621768,0.00190098,77.05627281
0x5b191f5a2b4a867c4ed71858daccc51fc59c69c0,10.90048461546,10.90048461546,3.30158819592329,0.0,0.0,,,0,0,,,,193.609609128
0x16faa6e97aec501eb03d692eb5751e37519cdbb3,14.79821894,14.798218940000002,3.8468453231186723,0.0,0.0,,,0,0,,,,109.16037344
0xaafa21ed47f390ca6f1de7b947efe28083912306,2.7864628458,2.7864628458,1.6692701536300227,0.0,0.0,0.03896942070790983,0.0010283697512505489,0,0,2.8254322665079097,1.6702985233812733,0.000271378,1435.9830460800001
0x2aacccc2c6eb6678fe8b6f1e90209e638bcc8767,16.5270921951,16.527092195100003,4.065352653227023,0.0,0.0,,,0,0,,,,61.245929528000005
0x2aacccc2c6eb6678fe8b6f1e90209e638bcc8767,80.70718083,80.70718083000001,8.983717539526719,0.0,0.0,,,0,0,,,,466.72369432
0xa9b9d44183d982cb2e2e7f7db8dc95e92f5048df,0.0,0.0,0.0,0.0,0.0,2.1055124235240003e-05,8.026747794707044e-07,0,0,2.1055124235240003e-05,8.026747794707044e-07,3.06e-07,688.0759554
0x9999999e2f76ed42e6b1a4eefd0fd472790fa1a5,0.7724552328,0.7724552328000001,0.8788943240230875,0.0,0.0,0.036695960002942875,0.0020292870553833063,0,0,0.8091511928029429,0.8809236110784708,0.001122196,327.00134382
0xa9b9d44183d982cb2e2e7f7db8dc95e92f5048df,0.0,0.0,0.0,0.0,0.0,0.0015298535290821694,0.00013612005007391742,0,0,0.0015298535290821694,0.00013612005007391742,0.000121114,126.315168278
0x9999999e2f76ed42e6b1a4eefd0fd472790fa1a5,0.01347922994,0.01347922994,0.11610008587421458,0.0,0.0,0.030257279999999998,0.001841399420527768,0,0,0.04373650994,0.11794148529474235,0.00112064,270.0
0x43a996fa50d2f378d707aca9ddcde1c30cb68f63,523.711485,523.711485,22.884743498671774,0.0,0.0,,,0,0,,,,2635.0659176
0xe86d4e36124ecc84760cdc2eb2e0e7c9728c4ff0,-1.30759386889,0.0,0.0,1.30759386889,1.1435007078659811,0.014119955659658163,0.0007042306799738546,0,0,1.321713824549658,1.144204938545955,0.000351234,402.0099324
0x2513aa49e95dc6368618f20e2cf75146178c94e0,0.0,0.0,0.0,0.0,0.0,0.0007034948928658594,0.00011179071819621822,0,0,0.0007034948928658594,0.00011179071819621822,0.00017764400000000002,39.601387768
0xf5fa0f11364cc7695c2e8c3f7c9a7de3ea2483f1,-0.2141851513,0.0,0.0,0.2141851513,0.46280141670051095,7.819167175586401e-05,1.97330820031794e-06,0,0,0.21426334297175584,0.4628033900087113,4.98e-07,1570.11389068
0xe86d4e36124ecc84760cdc2eb2e0e7c9728c4ff0,5.485984430999999,5.485984430999999,2.3422178444798853,0.0,0.0,0.14738516462492274,0.004336686305890693,0,0,5.633369595624922,2.346554530785776,0.0012760340000000001,1155.02537256
0xbf713bad9e90f92bb95afbfdd7b42312da76297c,-0.09716615166999999,0.0,0.0,0.09716615167,0.311714856351121,0.00339204593208174,9.968959911552001e-05,0,0,0.10055819760208175,0.3118145459502365,2.9298000000000003e-05,1157.7738863
0x4f26fcd654d1a510c1f2ccf128014280218b1932,0.0,0.0,0.0,0.0,0.0,0.0037663300000000005,0.000532639496637266,0,0,0.0037663300000000005,0.000532639496637266,0.000753266,50.0
0x1718e06694adb7806435b70fe0c94c39b952331d,-4.7050558441,0.0,0.0,4.7050558441,2.169114068946122,0.05867262,0.001955754,0,0,4.763728464100001,2.171069822946122,0.000651918,900.0
0x9c2b07dd951edae10fbf58bb98a1448cde417f58,-16.932432198,0.0,0.0,16.932432198,4.114903668131248,0.25031650671521677,0.005593246536615722,0,0,17.182748704715216,4.120496914667863,0.001249794,2002.8621254
0x9c2b07dd951edae10fbf58bb98a1448cde417f58,56.8434844635,56.843484463500005,7.539461815242517,0.0,0.0,,,0,0,,,,160.0
0x1f2aac54e7f2d001572571980664aa2185aff164,0.0,0.0,0.0,0.0,0.0,0.2015363136570982,0.005664464062685592,0,0,0.2015363136570982,0.005664464062685592,0.001592078,1265.8695972
0xe83ded34adbe4b52b1611dca0ea4fcf23f3ee01f,-0.4419391817,0.0,0.0,0.0,0.0,,,0,0,,,,18.080397296
0x292d4381d0a49d8d2070e0599fedfdbac54f62e0,-6.630697189,0.0,0.0,6.630697189000001,2.5750140172434017,0.024169860000000005,0.0024169860000000003,0,0,6.654867049000001,2.577431003243402,0.0024169860000000003,100.0
0xf49559a962d46b02b49a70320cbbdf2cc7ba40a7,-5.562297245,0.0,0.0,0.0,0.0,,,0,0,,,,30.0
0xf49559a962d46b02b49a70320cbbdf2cc7ba40a7,0.09896706297999999,0.09896706297999999,0.31459030973632995,0.0,0.0,0.000715252527450032,6.241893596918979e-05,0,0,0.09968231550745002,0.31465272867229915,5.4472e-05,131.30645606
0xadf6bbc8e458cd5a5b049c8b1a7fb84932ba1cca,1.8408696046,1.8408696046,1.3567864992695056,0.0,0.0,0.040307779039704485,0.0017954157986468404,0,0,1.8811773836397043,1.3585819150681524,0.0007997260000000001,504.0198648
0xadf6bbc8e458cd5a5b049c8b1a7fb84932ba1cca,0.165054555498,0.165054555498,0.4062690678577438,0.0,0.0,0.005445848528106083,0.0006600316221027231,0,0,0.17050040402610608,0.4069290994798465,0.000799952,68.0771912328
0xaafa21ed47f390ca6f1de7b947efe28083912306,0.0,0.0,0.0,0.0,0.0,0.001123281828343936,4.046350940037358e-05,0,0,0.001123281828343936,4.046350940037358e-05,1.4576e-05,770.63791736
0xadf6bbc8e458cd5a5b049c8b1a7fb84932ba1cca,0.12587406939999998,0.12587406939999998,0.35478735800476324,0.0,0.0,0.0024459068473430033,0.0004420562982731853,0,0,0.12831997624734298,0.35522941430303645,0.0007989420000000001,30.614323034
0xadf6bbc8e458cd5a5b049c8b1a7fb84932ba1cca,-0.39935575809999996,0.0,0.0,0.3993557581,0.6319460088488572,6.938552298854399e-05,1.9212781742867274e-06,0,0,0.39942514362298853,0.6319479301270315,5.32e-07,1304.2391539199998
0x47a235f03b07f57d9c39aff3beb00364db9e46b0,-64.81323809,0.0,0.0,0.0,0.0,,,0,0,,,,2657.830605
0xa904a0f8b4f0292785ad610dae1084a916142a77,60.318319437,60.318319437,7.766486943077933,0.0,0.0,0.24569608990220987,0.00665890893314811,0,0,60.56401552690221,7.773145852011081,0.0018047120000000002,1361.41439688
0xb7fee4f0e877a348481355fff757d8a079a2a48b,-2.657904798,0.0,0.0,2.6579047980000006,1.6303081911098896,0.01807087706532576,0.002673231093122554,0,0,2.6759756750653265,1.6329814222030121,0.00395452,45.696764879999996
0xb7fee4f0e877a348481355fff757d8a079a2a48b,159.48239374500002,159.48239374500002,12.628633882768161,0.0,0.0,,,0,0,,,,552.0
0xb5693b3fe31603dc8e83bfadf52c00fa294ddc17,-0.04337136198,0.0,0.0,0.04337136198,0.2082579217700974,0.00036233490000000005,0.00029584520700078954,0,0,0.04373369688,0.20855376697709818,0.002415566,1.5
0xb5693b3fe31603dc8e83bfadf52c00fa294ddc17,-0.0227105766087,0.0,0.0,0.0,0.0,,,0,0,,,,0.28
0x2499bdf18e33eb830bcf0d1c1e47b7e0cca07071,0.0,0.0,0.0,0.0,0.0,0.009282071843119402,0.0003960339389016121,0,0,0.009282071843119402,0.0003960339389016121,0.000168974,549.319531
0xaafa21ed47f390ca6f1de7b947efe28083912306,5.436944804,5.436944804,2.3317257137150587,0.0,0.0,0.05518058478723649,0.0020983042992872873,0,0,5.492125388787237,2.333824018014346,0.000797904,691.5692212
0xc0a32e6f3914d13dfa99460e80fa3b0fc03755f0,-0.9504420777,0.0,0.0,0.9504420777,0.9749061891792461,0.00462124646355616,0.0010512619476250003,0,0,0.9550633241635561,0.975957451126871,0.002391458,19.323970831
0xdec0de987db64adbe297dac3762178a1b103014e,6.493357463000001,6.4933574630000015,2.5482067151234022,0.0,0.0,0.15973897945639373,0.003979360301237248,0,0,6.653096442456396,2.5521860754246397,0.000991324,1611.3700410400002
0xdec0de987db64adbe297dac3762178a1b103014e,-1.414611759,0.0,0.0,0.0,0.0,,,0,0,,,,594.78631096
0xdec0de987db64adbe297dac3762178a1b103014e,606.5915656,606.5915656,24.629079674238742,0.0,0.0,,,0,0,,,,2100.5135408
0xdec0de987db64adbe297dac3762178a1b103014e,-45.578848117,0.0,0.0,45.578848117,6.751210863023019,0.4740475600000001,0.010707642920323784,0,0,46.052895677,6.761918505943343,0.0024186100000000003,1960.0
0x9999999e2f76ed42e6b1a4eefd0fd472790fa1a5,3.553002170000001,3.5530021700000014,1.8849408929725096,0.0,0.0,0.32783940000000006,0.005759551170794476,0,0,3.8808415700000016,1.890700444143304,0.0010118500000000001,3240.0
0x9999999e2f76ed42e6b1a4eefd0fd472790fa1a5,3.776697438,3.7766974380000002,1.9433726966282097,0.0,0.0,0.269865974092897,0.005224890431353848,0,0,4.0465634120928975,1.9485975870595635,0.001011594,2667.7300784
0xa9b9d44183d982cb2e2e7f7db8dc95e92f5048df,-12.637032441999999,0.0,0.0,12.637032442,3.5548603969776367,0.15328438126712776,0.004223648379658524,0,0,12.790316823267128,3.559084045357295,0.0011637980000000002,1317.10469744
0xaafa21ed47f390ca6f1de7b947efe28083912306,-1.393427266,0.0,0.0,1.393427266,1.1804352019488407,0.014313211750269603,0.0004503661411237756,0,0,1.4077404777502696,1.1808855680899644,0.00014170800000000002,1010.049662
0x3c9e21167338f994a169e94764b7bb3b810c73e0,-1.3727465791,0.0,0.0,0.0,0.0,,,0,0,,,,57.344566185999994
0xe86d4e36124ecc84760cdc2eb2e0e7c9728c4ff0,-1.069942953,0.0,0.0,1.069942953,1.0343804682030688,0.035433412121394656,0.0009252296886749917,0,0,1.1053763651213946,1.0353056978917439,0.000241594,1466.65116358
0x7663697900dd93a6d4722bc150d8e3a03c7b4866,-1.326139438,0.0,0.0,1.326139438,1.1515812772010494,0.004734040000000001,0.0010585635248203105,0,0,1.330873478,1.1526398407258698,0.00236702,20.0
0xf49559a962d46b02b49a70320cbbdf2cc7ba40a7,5.1903273808999995,5.1903273808999995,2.278229000978611,0.0,0.0,,,0,0,,,,52.0
0x197a78fe1bd3bbb64c1325c027bde8f67bac1770,-2.3766425459,0.0,0.0,0.0,0.0,,,0,0,,,,28.0
0x411d209e4874e00dd550de43190224515b28fafe,20.5564885077,20.5564885077,4.533926389753146,0.0,0.0,,,0,0,,,,264.57824771
0xfb408fa20c6f6da099a7492107bc3531911896e3,-0.1067215339,0.0,0.0,0.10672153390000001,0.32668261952543487,0.0004699733295616117,0.0003314895324694185,0,0,0.10719150722956163,0.3270141090579043,0.002338118,2.010049662
0xfb408fa20c6f6da099a7492107bc3531911896e3,0.018676829646599998,0.018676829646599998,0.136663197850043,0.0,0.0,,,0,0,,,,0.26580035424000004
0x7c632b90cc7698f6dc9e3aab900a62b30da4b7b5,0.0,0.0,0.0,0.0,0.0,0.11414043513749801,0.004118062405870119,0,0,0.11414043513749801,0.004118062405870119,0.0014857520000000001,768.2334275
0x7c632b90cc7698f6dc9e3aab900a62b30da4b7b5,5.3243825456,5.324382545600001,2.3074623606030933,0.0,0.0,0.07123463293543432,0.002848072356210615,0,0,5.395617178535435,2.310310432959304,0.0011387040000000001,625.57638276
0x7c632b90cc7698f6dc9e3aab900a62b30da4b7b5,-1.2659949299999997,0.0,0.0,1.2659949299999997,1.1251644013209803,0.0657061,0.002938466122727979,100,0,101.33170103,101.12810286744372,0.001314122,500.0
0xaafa21ed47f390ca6f1de7b947efe28083912306,0.0,0.0,0.0,0.0,0.0,0.0024962400000000003,0.00014412048359619116,0,0,0.0024962400000000003,0.00014412048359619116,8.320800000000001e-05,300.0
0x376f59d57c4db76e0da71e9952898cce419d05fc,1330.55186949,1330.55186949,36.47673052084027,0.0,0.0,,,0,0,,,,4369.383076
0x1f2aac54e7f2d001572571980664aa2185aff164,12.07852458,12.07852458,3.4754171807137055,0.0,0.0,0.5256827304367734,0.0069077614080583815,0,0,12.604207310436774,3.482324942121764,0.0009077180000000001,5791.2559896
0xf1ac29b67d0695546123185776afffb3be7dc4d1,-119.627525331,0.0,0.0,0.0,0.0,,,0,0,,,,390.1384174
0x74859630705f652433563a9e988a8784b5b7245e,178.0329616,178.0329616,13.342899295130726,0.0,0.0,,,0,0,,,,715.04094928
0x74859630705f652433563a9e988a8784b5b7245e,-1.6134135668999998,0.0,0.0,1.6134135668999998,1.2702021756004043,0.08558108818177246,0.004389749418006006,0,0,1.6989946550817723,1.2745919250184103,0.002251654,380.08099015999994
0xa904a0f8b4f0292785ad610dae1084a916142a77,81.41276254,81.41276254000002,9.022902112956784,0.0,0.0,0.3676972456908125,0.009082137907344473,0,0,81.78045978569082,9.031984250864129,0.002243292,1639.0966744
0xaafa21ed47f390ca6f1de7b947efe28083912306,12.04725233,12.04725233,3.4709152006351296,0.0,0.0,0.09637992877571289,0.0024625530025992517,0,0,12.143632258775712,3.473377753637729,0.000629194,1531.79987056
0xaafa21ed47f390ca6f1de7b947efe28083912306,1.96706939519,1.96706939519,1.4025225114735238,0.0,0.0,0.025727989100113126,0.0007291351185938842,0,0,1.9927973842901132,1.4032516465921177,0.000206638,1245.0754024
0x7c632b90cc7698f6dc9e3aab900a62b30da4b7b5,-21.713762535,0.0,0.0,21.713762535,4.659802842932306,0.12384009000000001,0.0035310893193843174,0,0,21.837602625000002,4.663333932251691,0.00100683,1230.0
0x7c632b90cc7698f6dc9e3aab900a62b30da4b7b5,-60.485667463,0.0,0.0,60.485667463000006,7.777253208106317,0.3574716114389065,0.008951790554124033,0,0,60.84313907443891,7.786204998660441,0.002241704,1594.642341
0x1f2aac54e7f2d001572571980664aa2185aff164,1.3415593058000002,1.3415593058000002,1.1582570119796385,0.0,0.0,0.047227356179877895,0.001969503322176529,0,0,1.388786661979878,1.160226515301815,0.0008213340000000001,575.00792832
0x941e5957eaa0bb7c83b25002fc4bb04b35ea9fdf,0.0,0.0,0.0,0.0,0.0,0.02787786242471973,0.0014190613411546697,0,0,0.02787786242471973,0.0014190613411546697,0.0007223420000000001,385.93716584
0xe86d4e36124ecc84760cdc2eb2e0e7c9728c4ff0,1.635718906,1.635718906,1.2789522688513437,0.0,0.0,0.09289595280636481,0.0011306128731783938,0,0,1.7286148588063648,1.280082881724522,0.00013760400000000002,6750.9631119999995
0xbf713bad9e90f92bb95afbfdd7b42312da76297c,3.0969223899999996,3.0969223899999996,1.7598074866302849,0.0,0.0,0.2989506480738812,0.008059595091307378,0,0,3.395873038073881,1.7678670817215922,0.002172836,1375.8546345599998
0x11b53d1dac74f1038a63e12651e5c4341fc19d5f,-11.27263843,0.0,0.0,11.27263843,3.3574750080976035,0.023360345634465846,0.0018916593564488543,0,0,11.295998775634466,3.359366667454052,0.001531816,152.5009899
0x11b53d1dac74f1038a63e12651e5c4341fc19d5f,-0.8062599589999999,0.0,0.0,0.8062599589999999,0.8979197954160495,0.017749540797603717,0.0012335461821128269,0,0,0.8240094997976036,0.8991533415981623,0.000857282,207.04436577
0x11b53d1dac74f1038a63e12651e5c4341fc19d5f,50.70520073695,50.705200736950005,7.120758438323126,0.0,0.0,0.19622663604044632,0.006960381050005775,0,0,50.901427372990455,7.127718819373132,0.002468926,794.78540888
0xa904a0f8b4f0292785ad610dae1084a916142a77,296.72332399000004,296.72332399000004,17.22565888406014,0.0,0.0,,,0,0,,,,5318.3700008
0x7c632b90cc7698f6dc9e3aab900a62b30da4b7b5,723.8342169,723.8342169,26.90416727757988,0.0,0.0,,,0,0,,,,2907.1644984
0x7c632b90cc7698f6dc9e3aab900a62b30da4b7b5,-89.19481830000001,0.0,0.0,89.19481830000001,9.444300837012765,0.4205204157950464,0.00951315039695503,100,0,189.61533871579508,109.45381398740972,0.002152096,1954.003984
0xe86d4e36124ecc84760cdc2eb2e0e7c9728c4ff0,10.095108834,10.095108834,3.177280100022659,0.0,0.0,0.19350050462487445,0.004004174460874073,0,0,10.288609338624873,3.181284274483533,0.000828598,2335.276028
0x43a996fa50d2f378d707aca9ddcde1c30cb68f63,44.91972787,44.91972787000001,6.702218130589306,0.0,0.0,,,0,0,,,,213.48216568
0x7c87dbdbd93ec7a34892a8ce32949f9eae442fdd,7.61918004,7.61918004,2.760286224289068,0.0,0.0,,,0,0,,,,1351.04835574
0x2b6e1ff59c789caa6fce38a09475cc917defc8cb,-9.198852506,0.0,0.0,0.0,0.0,,,0,0,,,,30.0
0xd3086119573abf4f582fa9e3c52676ebb19342e8,-1.2371509885,0.0,0.0,1.2371509885,1.112272892998836,0.004041797165345781,0.0009149978679032303,0,0,1.2411927856653457,1.1131878908667392,0.0020714080000000003,19.512318024000002
0xf48417a9c35638d9c5890be6bdc804d0443f4557,-0.6630697189,0.0,0.0,0.6630697189,0.8142909301349243,0.002071306,0.0006550044691172726,0,0,0.6651410249,0.8149459346040415,0.002071306,10.0
0x1d6091d60db8c1432bfbefccb513d02f748e4800,-0.6630697189,0.0,0.0,0.6630697189,0.8142909301349243,0.002071256,0.0006549886577289718,0,0,0.6651409749,0.8149459187926532,0.002071256,10.0
0x4bd4384d22cf79e84802c6416106f610481dbacd,-40.026606456,0.0,0.0,0.0,0.0,,,0,0,,,,130.5378245
0xbec957b5205cd3da33588df02e176e43d391d44f,-2.72546853446,0.0,0.0,0.0,0.0,,,0,0,,,,10.30452988
0x1758a24d23b8d97b0f0e9282edd1eaa729b41e0a,-3.428754882,0.0,0.0,0.0,0.0,,,0,0,,,,20.20099324
0x346fd1e82e607f94ead952751c12b0e1a3f8f738,-2.126323839,0.0,0.0,2.126323839,1.458191976044307,0.013068346195987741,0.002161388865769471,0,0,2.139392185195988,1.4603533649100764,0.003574746,36.5574119
0xe721299d5327994b48e515d99f1c05f466f46a60,-1.326139438,0.0,0.0,1.326139438,1.1515812772010494,0.004053092,0.000906298923106058,0,0,1.33019253,1.1524875761241555,0.002026546,20.0
0x933ce0c68ea71fc26959c06a1232e1946cb86a92,-0.33846113990000004,0.0,0.0,0.33846113990000004,0.5817741313430841,0.017897593868668387,0.001462099567545867,100,0,100.35635873376867,100.58323623091063,0.0011944260000000002,149.84263461
0x0ab745472907aacdb868fe825579e7a7e0b730a5,-0.1229665739,0.0,0.0,0.1229665739,0.3506659006804055,0.0018974358867280682,0.0002528699466040964,0,0,0.12486400978672807,0.3509187706270096,0.00033699800000000003,56.304069659999996
0x8759965369cd4bf2cceb68e5111a88b19dfeb120,-22.829871216700003,0.0,0.0,0.0,0.0,,,0,0,,,,74.45451876999999
0xdc29a14a5f6c5c038759eee1f0ff2edba87f6f96,-0.1636401921,0.0,0.0,0.1636401921,0.4045246495579719,0.002524795452622128,0.00029167879163514147,0,0,0.16616498755262213,0.40481632834960707,0.00033696400000000004,74.92775051999999
0xa442c260075a796807c3bd6f58b7526d347e1896,-0.010221872600000015,0.0,0.0,0.010221872600000015,0.10110327690040524,0.004798591558092601,0.0007568248683359469,0,0,0.015020464158092616,0.10186010176874119,0.00119365,40.20099324
0x849c61c31ae699754e85bd57fbfe9ef0cf9d09ba,-35.222644995,0.0,0.0,0.0,0.0,,,0,0,,,,187.3451296
0xa2462ec8ee4aa2abd6da60907b80f6be578cd723,-0.08046397399999994,0.0,0.0,0.08046397399999994,0.2836617245946304,0.01586182976641089,0.0011589371559736657,100,0,100.0963258037664,100.2848206617506,0.0008467720000000001,187.32114154
0x40fbfb93e2e71ce33b9293a45e2ae3939fe312fe,-12.919808961,0.0,0.0,0.0,0.0,,,0,0,,,,74.94082534
0x25d47d577d3392acfef6a2f8eec46f0194ef45b3,-32.768474568,0.0,0.0,0.0,0.0,,,0,0,,,,187.28881435
0x8118174a26e1aa856a57309da308e49468c263d0,-27.82156945,0.0,0.0,0.0,0.0,,,0,0,,,,188.5152411
0x6e0299e5e7a1be33b51cce7d025ccec6748ae8f9,0.0,0.0,0.0,0.0,0.0,0.02234507087643594,0.0016327751388829298,0,0,0.02234507087643594,0.0016327751388829298,0.001193084,187.28832904
0x311183d5922870a8c6c5f7c608c27a341f56a8f9,0.0,0.0,0.0,0.0,0.0,0.02220206719730274,0.0016275406826218614,0,0,0.02220206719730274,0.0016275406826218614,0.001193082,186.0900357
0x301cd9e1cf526dfb9eddaf0d7a2843c90033af72,-0.5055556817,0.0,0.0,0.5055556817,0.7110243889628541,0.011899923818378103,0.0008695372215077077,0,0,0.5174556055183781,0.7118939261843619,0.000635378,187.28888659
0x44ad6f3411b34bc22e0b08d02f3e2e6cf93720f9,-0.07252689499999998,0.0,0.0,0.07252689499999998,0.26930817848702626,0.015850513145348973,0.0011581391422763397,100,0,100.08837740814535,100.2704663176293,0.00084621,187.31181557000002
0xd0445ea6933a79d63337acf25fee5298b70d5c7a,-57.060256974400005,0.0,0.0,0.0,0.0,,,0,0,,,,186.0892658
0x63e840aba32582baf26735e87cb9680fbfd00151,0.0,0.0,0.0,0.0,0.0,0.01603308313847434,0.0007444974886213981,0,0,0.01603308313847434,0.0007444974886213981,0.000345708,463.77529992
0x63e840aba32582baf26735e87cb9680fbfd00151,-8.562293957,0.0,0.0,0.0,0.0,,,0,0,,,,361.60794592
0xaafa21ed47f390ca6f1de7b947efe28083912306,0.1346303484,0.1346303484,0.3669200844870719,0.0,0.0,0.023451120000000002,0.0009909906923074505,0,0,0.15808146839999998,0.3679110751793794,0.00041877,560.0
0xa4f215677fb417ae526e266da8b7b065acb4f20f,0.0,0.0,0.0,0.0,0.0,0.003056951429027413,0.0003533154884588362,0,0,0.003056951429027413,0.0003533154884588362,0.00040835400000000004,74.86032778
0xdae415bf5d9400aee430699fa8e7f406647bc572,-0.6710836773,0.0,0.0,0.6710836773,0.8191969710027008,0.004095946537945909,0.0009135890499866267,0,0,0.6751796238379458,0.8201105600526875,0.0020377340000000002,20.10049662
0x7f5f2dc85a2d85f727b7db349fb5db0f4a447461,-8.402003155000001,0.0,0.0,0.0,0.0,,,0,0,,,,74.8506496
0xf5bf296e872d300a6bb7ae7b21fb1f13e21b704e,0.0,0.0,0.0,0.0,0.0,0.003056884618892142,0.0003533081667024031,0,0,0.003056884618892142,0.0003533081667024031,0.000408346,74.86015827
0x83a57449214d6b2f6792653d8aa35b01f7f38a75,-0.1341008579,0.0,0.0,0.1341008579,0.36619783983524534,0.003056885874964438,0.0003533082392894664,0,0,0.13715774377496445,0.3665511480745348,0.000408346,74.86018903
0xc86b0aa8810f3fa154dd01768e39608d4d687428,-17.3795172485,0.0,0.0,0.0,0.0,,,0,0,,,,74.87473473
0x752e1bf5e6e09aae2c234998292458bbcba92d37,-19.17923796,0.0,0.0,0.0,0.0,,,0,0,,,,113.1322847
0xb24561904eeb5b2964e4410c30b9c2617b275acd,-0.9063868241999999,0.0,0.0,0.9063868242,0.9520434991112539,0.009128711976863078,0.000861177981287683,0,0,0.9155155361768631,0.9529046770925416,0.0008124120000000001,112.36554823
0xb9c85187a4950f6a7e6e7f317f90ab38a4613b01,-16.69634647,0.0,0.0,0.0,0.0,,,0,0,,,,113.1322151
0x524bcec6af7d72fdaf662af0856ca30e3203dbaa,-34.210736927300005,0.0,0.0,0.0,0.0,,,0,0,,,,111.5706668
0xcd8837e3db18cdb4154d4aff4c17cb7d52108a8c,-5.524824732,0.0,0.0,5.524824732,2.3504945717869674,0.022820626159222777,0.0021532848138142036,0,0,5.547645358159222,2.3526478566007816,0.002031774,112.31872324
0x680f4d35a24b175267af70d7556a1573fba97558,-5.524822993,0.0,0.0,5.524822993000001,2.350494201864791,0.022820618978933463,0.0021532844750590564,0,0,5.547643611978934,2.35264748633985,0.002031774,112.3186879
0x54d61891b18180f7ab8bcc990f23aa5321a08311,-5.5156373290000005,0.0,0.0,5.5156373290000005,2.3485394033313556,0.022614794359673743,0.0021338651066333553,0,0,5.538252123359674,2.3506732684379887,0.002013452,112.31851744999999
0xc36a605e3102f518a57459e838e91ea27559eb0b,-5.52482297,0.0,0.0,5.52482297,2.350494196972203,0.022820596417670827,0.002153282350847745,0,0,5.547643566417671,2.3526474793230507,0.0020317720000000003,112.31868741999999
0xa06385372a854e4aae3fdbf769dcc85a11f699a0,-45.6167368735,0.0,0.0,0.0,0.0,,,0,0,,,,148.76878449999998
0x88fd02c633e0da48670e4d973ff681139d6c684a,-45.6166623673,0.0,0.0,0.0,0.0,,,0,0,,,,148.7685415
0xde36280b28ed2d780c6ad3ef393c6a22da248693,-45.6165879728,0.0,0.0,0.0,0.0,,,0,0,,,,148.7682989
0x102e57edd33f1e03e4d8b6edf2ed1ca1635c9419,-45.6166251499,0.0,0.0,0.0,0.0,,,0,0,,,,148.7684202
